id,merchant_id,shopper_id,amount,created_at,completed_at
1905,10,156,187,24/02/2018 02:00:00,25/02/2018 06:34:44
1906,3,200,146.07,24/02/2018 02:40:00,26/02/2018 16:47:32
1908,6,258,303.68,24/02/2018 04:00:00,25/02/2018 05:16:00
1910,12,382,295.2,24/02/2018 05:20:00,26/02/2018 22:48:13
1911,12,279,400.16,24/02/2018 06:00:00,26/02/2018 06:02:48
1912,7,192,178.44,24/02/2018 06:40:00,25/02/2018 15:40:05
1913,5,76,445.85,24/02/2018 07:20:00,25/02/2018 19:23:53
1916,4,380,409.63,24/02/2018 09:20:00,26/02/2018 00:38:48
1917,11,67,53.12,24/02/2018 10:00:00,26/02/2018 16:41:58
1918,10,177,121.43,24/02/2018 10:40:00,26/02/2018 19:02:14
1919,12,99,169.1,24/02/2018 11:20:00,26/02/2018 02:20:46
1920,14,27,182.24,24/02/2018 12:00:00,25/02/2018 23:30:48
1930,9,139,383.1,24/02/2018 18:40:00,
1934,12,273,240.03,24/02/2018 21:20:00,
1935,7,383,86.6,24/02/2018 22:00:00,
1944,8,210,117.03,25/02/2018 03:12:00,
1948,14,255,359.4,25/02/2018 05:20:00,
1967,11,36,123.79,25/02/2018 15:28:00,
1976,14,327,421.21,25/02/2018 20:16:00,
2003,12,30,218.55,27/02/2018 00:00:00,
2008,4,399,29.66,27/02/2018 04:25:00,
2010,14,159,159.74,27/02/2018 06:11:00,
2012,3,331,97.24,27/02/2018 07:57:00,
2013,9,323,412.9,27/02/2018 08:50:00,
2032,9,44,49.73,28/02/2018 00:56:00,
2036,4,109,155.44,28/02/2018 02:48:00,
1923,7,189,383.33,24/02/2018 14:00:00,26/02/2018 06:10:47
1924,5,299,310.75,24/02/2018 14:40:00,25/02/2018 15:56:22
1925,6,162,122.94,24/02/2018 15:20:00,26/02/2018 17:07:26
1926,14,204,270.51,24/02/2018 16:00:00,25/02/2018 18:37:41
1927,4,339,179.16,24/02/2018 16:40:00,26/02/2018 15:40:28
1928,6,300,131.22,24/02/2018 17:20:00,25/02/2018 17:56:31
1931,9,186,440.58,24/02/2018 19:20:00,26/02/2018 22:26:07
1932,13,256,305.81,24/02/2018 20:00:00,26/02/2018 07:12:56
1933,4,274,136.24,24/02/2018 20:40:00,27/02/2018 05:33:39
1936,11,304,135.82,24/02/2018 22:40:00,26/02/2018 19:41:49
1937,5,352,245.1,24/02/2018 23:20:00,27/02/2018 00:33:57
1939,4,353,193.05,25/02/2018 00:32:00,26/02/2018 05:51:34
1940,3,53,409.79,25/02/2018 01:04:00,27/02/2018 15:09:32
1941,12,242,189.15,25/02/2018 01:36:00,27/02/2018 06:22:05
1942,7,254,160.14,25/02/2018 02:08:00,26/02/2018 07:07:02
1943,3,320,347.59,25/02/2018 02:40:00,27/02/2018 12:57:24
1946,1,91,176.18,25/02/2018 04:16:00,27/02/2018 14:37:56
1947,10,334,142.9,25/02/2018 04:48:00,26/02/2018 07:49:59
1949,9,187,107.42,25/02/2018 05:52:00,27/02/2018 22:49:33
1950,2,13,57.93,25/02/2018 06:24:00,26/02/2018 19:11:05
1951,12,130,174.81,25/02/2018 06:56:00,27/02/2018 22:32:54
1952,3,380,46.87,25/02/2018 07:28:00,27/02/2018 22:52:20
1954,8,314,35.78,25/02/2018 08:32:00,26/02/2018 16:07:02
1955,4,347,94.67,25/02/2018 09:04:00,26/02/2018 15:46:25
1956,9,169,174.01,25/02/2018 09:36:00,27/02/2018 00:52:18
1957,6,141,138.31,25/02/2018 10:08:00,26/02/2018 11:26:58
1958,4,350,335.28,25/02/2018 10:40:00,27/02/2018 14:46:57
1960,11,294,366.45,25/02/2018 11:44:00,27/02/2018 09:30:50
1961,8,206,412.23,25/02/2018 12:16:00,26/02/2018 17:28:42
1962,14,82,87.02,25/02/2018 12:48:00,27/02/2018 23:51:19
1963,6,364,314.72,25/02/2018 13:20:00,27/02/2018 13:16:45
1964,14,358,165.06,25/02/2018 13:52:00,26/02/2018 20:58:27
1966,13,20,175.94,25/02/2018 14:56:00,27/02/2018 02:15:17
1968,4,389,360.17,25/02/2018 16:00:00,28/02/2018 03:24:55
1969,5,72,76.92,25/02/2018 16:32:00,26/02/2018 18:46:21
1970,7,220,399.18,25/02/2018 17:04:00,27/02/2018 06:29:48
1971,9,381,211.79,25/02/2018 17:36:00,26/02/2018 23:39:06
1972,6,127,404.48,25/02/2018 18:08:00,27/02/2018 14:06:39
1974,4,30,323.5,25/02/2018 19:12:00,28/02/2018 08:44:37
1975,3,255,149.09,25/02/2018 19:44:00,27/02/2018 01:22:04
1977,7,390,42.97,25/02/2018 20:48:00,28/02/2018 03:07:32
1978,5,73,35.01,25/02/2018 21:20:00,27/02/2018 01:19:55
1979,10,195,209.41,25/02/2018 21:52:00,27/02/2018 23:52:42
1981,9,138,176.24,25/02/2018 22:56:00,27/02/2018 11:14:19
1982,2,256,146.45,25/02/2018 23:28:00,28/02/2018 09:20:57
1983,10,36,239.56,26/02/2018 00:00:00,27/02/2018 12:46:41
1984,4,312,208.32,26/02/2018 01:12:00,28/02/2018 05:51:48
1985,8,152,448.16,26/02/2018 02:24:00,28/02/2018 15:55:35
1987,6,57,218.93,26/02/2018 04:48:00,27/02/2018 23:32:07
1988,4,393,53.02,26/02/2018 06:00:00,28/02/2018 21:19:12
1989,14,156,444.74,26/02/2018 07:12:00,28/02/2018 14:07:05
1990,3,131,395.82,26/02/2018 08:24:00,27/02/2018 18:01:40
1991,1,246,410.15,26/02/2018 09:36:00,01/03/2018 01:19:56
1992,10,27,402.68,26/02/2018 10:48:00,27/02/2018 23:11:57
1994,12,32,327.27,26/02/2018 13:12:00,28/02/2018 08:46:00
1995,6,331,37.9,26/02/2018 14:24:00,27/02/2018 15:03:37
1996,4,72,306.98,26/02/2018 15:36:00,28/02/2018 20:30:27
1997,7,37,230.67,26/02/2018 16:48:00,01/03/2018 08:42:40
1998,9,36,69.03,26/02/2018 18:00:00,28/02/2018 20:06:19
2000,3,136,331.04,26/02/2018 20:24:00,28/02/2018 18:58:53
2001,7,188,47.82,26/02/2018 21:36:00,28/02/2018 04:03:24
2002,11,164,86.58,26/02/2018 22:48:00,01/03/2018 00:51:32
2004,3,237,196.72,27/02/2018 00:53:00,28/02/2018 02:30:42
2005,2,348,387.26,27/02/2018 01:46:00,28/02/2018 12:29:59
2007,13,126,389.72,27/02/2018 03:32:00,01/03/2018 17:04:30
2009,9,363,30.12,27/02/2018 05:18:00,01/03/2018 00:45:58
2011,3,282,303.15,27/02/2018 07:04:00,01/03/2018 05:12:10
2014,3,89,42.91,27/02/2018 09:43:00,01/03/2018 17:36:05
2015,10,86,237.19,27/02/2018 10:36:00,01/03/2018 13:18:43
2016,4,293,69.5,27/02/2018 11:29:00,28/02/2018 22:19:07
2018,7,290,407.96,27/02/2018 13:15:00,02/03/2018 06:24:07
2019,13,363,272.01,27/02/2018 14:08:00,01/03/2018 13:14:19
2020,13,114,75.11,27/02/2018 15:01:00,28/02/2018 18:00:16
2021,6,215,404.7,27/02/2018 15:54:00,01/03/2018 21:29:31
2022,6,258,129.54,27/02/2018 16:47:00,01/03/2018 19:05:07
2024,6,84,121.33,27/02/2018 18:33:00,02/03/2018 11:30:20
2025,12,168,301.68,27/02/2018 19:26:00,01/03/2018 10:02:39
2026,12,237,192.22,27/02/2018 20:19:00,01/03/2018 21:01:15
2027,3,290,303.52,27/02/2018 21:12:00,01/03/2018 23:00:21
2028,2,273,391.04,27/02/2018 22:05:00,01/03/2018 13:59:01
2030,14,32,68.36,27/02/2018 23:51:00,02/03/2018 00:08:10
2031,4,80,272.46,28/02/2018 00:28:00,02/03/2018 09:45:22
2033,7,256,445.29,28/02/2018 01:24:00,01/03/2018 07:27:08
2034,4,221,434.21,28/02/2018 01:52:00,01/03/2018 23:28:38
2035,5,194,438.13,28/02/2018 02:20:00,02/03/2018 14:02:04
2037,5,83,220.69,28/02/2018 03:16:00,01/03/2018 08:24:25
2039,12,272,60.84,28/02/2018 04:12:00,02/03/2018 03:27:42
2040,9,184,272.76,28/02/2018 04:40:00,01/03/2018 19:20:38
2046,7,106,425.63,28/02/2018 07:28:00,
2052,2,284,280.05,28/02/2018 10:16:00,
2054,6,174,134.84,28/02/2018 11:12:00,
2066,10,299,148.19,28/02/2018 16:48:00,
2070,7,277,333.22,28/02/2018 18:40:00,
2074,11,120,376.23,28/02/2018 20:32:00,
2076,8,155,435.84,28/02/2018 21:28:00,
2079,4,149,133.86,28/02/2018 22:52:00,
2081,13,369,385.61,01/03/2018 00:57:00,
2092,10,278,70.42,01/03/2018 11:24:00,
2094,10,132,142.02,01/03/2018 13:18:00,
2098,7,59,50.38,01/03/2018 17:06:00,
2106,7,150,165.83,02/03/2018 00:55:00,
2108,8,185,380.22,02/03/2018 02:45:00,
2110,11,330,258.36,02/03/2018 04:35:00,
2127,2,180,302.91,02/03/2018 20:10:00,
2133,10,203,143.34,03/03/2018 01:14:00,
2138,10,156,190.68,03/03/2018 04:19:00,
2139,7,327,422.74,03/03/2018 04:56:00,
2148,4,177,146.96,03/03/2018 10:29:00,
2152,11,277,130.47,03/03/2018 12:57:00,
2156,12,217,129.43,03/03/2018 15:25:00,
2043,2,139,325.41,28/02/2018 06:04:00,02/03/2018 13:30:01
2044,10,254,275.02,28/02/2018 06:32:00,01/03/2018 22:02:42
2045,8,343,126.77,28/02/2018 07:00:00,02/03/2018 07:55:04
2047,1,24,211.29,28/02/2018 07:56:00,02/03/2018 19:26:31
2048,11,52,96.48,28/02/2018 08:24:00,01/03/2018 23:18:56
2049,10,189,338.8,28/02/2018 08:52:00,02/03/2018 12:55:45
2051,11,347,410.61,28/02/2018 09:48:00,01/03/2018 23:47:32
2053,4,61,382.73,28/02/2018 10:44:00,02/03/2018 01:37:19
2055,7,214,377.91,28/02/2018 11:40:00,02/03/2018 14:10:23
2056,6,16,174.51,28/02/2018 12:08:00,02/03/2018 18:03:40
2057,11,266,191.68,28/02/2018 12:36:00,01/03/2018 17:12:05
2059,3,194,319.53,28/02/2018 13:32:00,03/03/2018 04:28:01
2060,2,385,213.94,28/02/2018 14:00:00,02/03/2018 19:40:50
2061,4,310,147.49,28/02/2018 14:28:00,02/03/2018 00:45:48
2062,12,40,281.27,28/02/2018 14:56:00,02/03/2018 00:40:23
2063,10,106,412.19,28/02/2018 15:24:00,02/03/2018 15:36:25
2065,2,316,176.25,28/02/2018 16:20:00,02/03/2018 05:00:08
2067,1,250,258.84,28/02/2018 17:16:00,03/03/2018 07:31:14
2068,14,221,246.3,28/02/2018 17:44:00,01/03/2018 19:02:06
2069,8,59,143.17,28/02/2018 18:12:00,03/03/2018 09:20:50
2071,8,349,125.3,28/02/2018 19:08:00,03/03/2018 13:14:03
2072,14,255,259.81,28/02/2018 19:36:00,01/03/2018 21:03:41
2075,10,49,272.46,28/02/2018 21:00:00,03/03/2018 13:29:49
2077,12,37,173.37,28/02/2018 21:56:00,03/03/2018 05:17:13
2078,11,237,237.52,28/02/2018 22:24:00,03/03/2018 16:10:04
2080,4,388,263.97,28/02/2018 23:20:00,02/03/2018 15:17:13
2082,13,216,87.75,01/03/2018 01:54:00,02/03/2018 23:09:45
2084,11,125,261.15,01/03/2018 03:48:00,02/03/2018 07:31:47
2085,14,319,315,01/03/2018 04:45:00,02/03/2018 20:38:14
2086,14,81,330.91,01/03/2018 05:42:00,02/03/2018 13:16:55
2087,3,261,244.66,01/03/2018 06:39:00,03/03/2018 05:49:59
2088,4,294,166.43,01/03/2018 07:36:00,02/03/2018 08:44:54
2090,7,252,75.25,01/03/2018 09:30:00,02/03/2018 13:27:55
2091,3,141,135.08,01/03/2018 10:27:00,02/03/2018 22:35:51
2093,11,398,237.14,01/03/2018 12:21:00,04/03/2018 06:12:21
2095,14,146,186.61,01/03/2018 14:15:00,03/03/2018 09:13:20
2096,6,333,283.19,01/03/2018 15:12:00,04/03/2018 07:45:28
2097,7,281,41.69,01/03/2018 16:09:00,03/03/2018 11:02:14
2100,4,362,52.92,01/03/2018 19:00:00,04/03/2018 13:25:02
2101,9,106,359.97,01/03/2018 19:57:00,03/03/2018 08:33:04
2102,13,51,393.26,01/03/2018 20:54:00,03/03/2018 11:45:43
2103,7,339,135.2,01/03/2018 21:51:00,04/03/2018 05:07:25
2104,7,216,35.93,01/03/2018 22:48:00,03/03/2018 06:16:01
2107,6,319,429.57,02/03/2018 01:50:00,04/03/2018 08:44:06
2109,3,85,62.63,02/03/2018 03:40:00,04/03/2018 02:02:15
2111,3,27,40.61,02/03/2018 05:30:00,03/03/2018 23:43:19
2112,5,145,75.53,02/03/2018 06:25:00,04/03/2018 23:39:46
2113,3,354,404.65,02/03/2018 07:20:00,03/03/2018 09:48:57
2115,10,230,214.08,02/03/2018 09:10:00,04/03/2018 14:08:45
2116,3,399,348.39,02/03/2018 10:05:00,03/03/2018 21:08:13
2117,1,198,186.5,02/03/2018 11:00:00,04/03/2018 14:27:33
2118,9,40,410.81,02/03/2018 11:55:00,03/03/2018 22:07:56
2119,2,274,177.34,02/03/2018 12:50:00,04/03/2018 16:22:58
2120,1,153,381.48,02/03/2018 13:45:00,05/03/2018 01:23:54
2122,7,267,291.58,02/03/2018 15:35:00,03/03/2018 23:19:38
2123,7,86,196.42,02/03/2018 16:30:00,04/03/2018 17:16:23
2124,6,288,119.82,02/03/2018 17:25:00,04/03/2018 08:04:59
2125,1,22,175.75,02/03/2018 18:20:00,03/03/2018 22:10:30
2126,2,276,80.64,02/03/2018 19:15:00,05/03/2018 04:34:39
2129,2,123,315.96,02/03/2018 22:00:00,05/03/2018 07:40:27
2130,11,294,213.86,02/03/2018 22:55:00,04/03/2018 03:05:35
2131,9,285,298.43,02/03/2018 23:50:00,04/03/2018 09:55:45
2132,14,384,217.62,03/03/2018 00:37:00,05/03/2018 14:45:29
2134,1,182,299.77,03/03/2018 01:51:00,04/03/2018 06:50:59
2136,5,118,256.69,03/03/2018 03:05:00,05/03/2018 19:03:15
2137,8,161,229.77,03/03/2018 03:42:00,04/03/2018 06:31:42
2140,13,131,248.52,03/03/2018 05:33:00,05/03/2018 23:00:40
2141,3,17,349.82,03/03/2018 06:10:00,04/03/2018 09:40:06
2142,5,27,201.94,03/03/2018 06:47:00,04/03/2018 20:11:28
2143,1,101,357.9,03/03/2018 07:24:00,05/03/2018 22:06:12
2145,7,217,390.41,03/03/2018 08:38:00,04/03/2018 13:08:22
2146,11,109,336.03,03/03/2018 09:15:00,05/03/2018 06:50:26
2147,10,70,409.22,03/03/2018 09:52:00,04/03/2018 12:52:23
2149,1,166,259.94,03/03/2018 11:06:00,05/03/2018 01:35:07
2150,4,255,223.09,03/03/2018 11:43:00,05/03/2018 19:22:42
2153,12,358,219.72,03/03/2018 13:34:00,05/03/2018 13:44:06
2154,12,71,253.35,03/03/2018 14:11:00,04/03/2018 15:28:00
2155,13,164,266.23,03/03/2018 14:48:00,04/03/2018 21:37:57
2157,1,167,324.42,03/03/2018 16:02:00,05/03/2018 16:37:15
2158,12,366,194.54,03/03/2018 16:39:00,05/03/2018 10:20:51
2160,13,262,139,03/03/2018 17:53:00,04/03/2018 19:22:25
2165,2,98,71.99,03/03/2018 20:58:00,
2166,8,1,148.93,03/03/2018 21:35:00,
2167,13,23,147.79,03/03/2018 22:12:00,
2169,6,14,303.29,03/03/2018 23:26:00,
2182,10,149,62.95,04/03/2018 15:36:00,
2188,5,86,33.61,04/03/2018 22:48:00,
2193,4,85,201.36,05/03/2018 02:20:00,
2196,8,272,316.42,05/03/2018 04:05:00,
2200,2,184,220.87,05/03/2018 06:25:00,
2202,14,63,316.04,05/03/2018 07:35:00,
2211,10,389,135.65,05/03/2018 12:50:00,
2212,5,144,278.68,05/03/2018 13:25:00,
2214,8,82,313.3,05/03/2018 14:35:00,
2218,2,19,76.69,05/03/2018 16:55:00,
2220,5,61,253.22,05/03/2018 18:05:00,
2223,8,19,125.19,05/03/2018 19:50:00,
2229,1,268,236.46,05/03/2018 23:20:00,
2230,7,236,307.67,05/03/2018 23:55:00,
2231,6,34,259.78,06/03/2018 00:29:00,
2234,9,127,394.34,06/03/2018 01:56:00,
2247,12,165,396.45,06/03/2018 08:13:00,
2252,2,101,348.37,06/03/2018 10:38:00,
2253,13,269,380.12,06/03/2018 11:07:00,
2257,6,157,349.79,06/03/2018 13:03:00,
2266,11,236,175.49,06/03/2018 17:24:00,
2269,10,5,62.9,06/03/2018 18:51:00,
2163,6,73,47.1,03/03/2018 19:44:00,05/03/2018 07:29:29
2164,4,107,72.65,03/03/2018 20:21:00,06/03/2018 10:37:12
2168,9,50,129.76,03/03/2018 22:49:00,05/03/2018 00:23:56
2170,2,233,64.93,04/03/2018 01:12:00,05/03/2018 09:16:05
2171,3,136,93.99,04/03/2018 02:24:00,05/03/2018 09:22:51
2172,11,54,185.79,04/03/2018 03:36:00,06/03/2018 21:26:41
2174,7,352,139.07,04/03/2018 06:00:00,06/03/2018 05:28:21
2175,1,393,386.45,04/03/2018 07:12:00,06/03/2018 21:49:35
2176,5,221,152.11,04/03/2018 08:24:00,05/03/2018 16:32:23
2177,8,278,207.76,04/03/2018 09:36:00,06/03/2018 08:02:20
2178,8,290,356.38,04/03/2018 10:48:00,06/03/2018 20:26:21
2180,5,228,256.9,04/03/2018 13:12:00,06/03/2018 22:05:51
2181,2,173,208.72,04/03/2018 14:24:00,06/03/2018 21:57:28
2183,12,195,134.07,04/03/2018 16:48:00,07/03/2018 09:28:58
2184,5,324,233.06,04/03/2018 18:00:00,07/03/2018 00:13:48
2185,4,217,439.52,04/03/2018 19:12:00,05/03/2018 23:34:13
2187,8,133,375.01,04/03/2018 21:36:00,06/03/2018 21:44:38
2189,6,181,321.38,05/03/2018 00:00:00,07/03/2018 08:27:12
2190,10,153,36.24,05/03/2018 00:35:00,06/03/2018 08:39:45
2191,14,53,205.49,05/03/2018 01:10:00,07/03/2018 07:24:53
2192,11,178,381.73,05/03/2018 01:45:00,06/03/2018 04:34:08
2194,5,197,443.13,05/03/2018 02:55:00,06/03/2018 07:14:07
2197,14,20,285.56,05/03/2018 04:40:00,06/03/2018 04:41:30
2198,5,158,381.1,05/03/2018 05:15:00,06/03/2018 18:48:29
2199,8,273,84.86,05/03/2018 05:50:00,07/03/2018 07:42:53
2201,4,4,393.69,05/03/2018 07:00:00,06/03/2018 22:47:05
2203,2,243,178.43,05/03/2018 08:10:00,07/03/2018 12:57:52
2205,13,48,213.56,05/03/2018 09:20:00,07/03/2018 06:07:36
2206,13,320,171.86,05/03/2018 09:55:00,07/03/2018 04:23:07
2207,14,189,390.5,05/03/2018 10:30:00,06/03/2018 18:06:20
2208,5,145,194.42,05/03/2018 11:05:00,06/03/2018 15:34:37
2209,11,29,372.74,05/03/2018 11:40:00,07/03/2018 16:52:40
2213,13,389,353.49,05/03/2018 14:00:00,08/03/2018 01:15:16
2215,9,174,446.21,05/03/2018 15:10:00,07/03/2018 08:04:44
2216,4,6,60.16,05/03/2018 15:45:00,08/03/2018 07:02:32
2217,14,226,82.91,05/03/2018 16:20:00,07/03/2018 08:01:19
2219,7,377,196.31,05/03/2018 17:30:00,07/03/2018 21:28:30
2221,11,117,63.69,05/03/2018 18:40:00,07/03/2018 13:47:02
2224,14,2,316.41,05/03/2018 20:25:00,07/03/2018 03:43:01
2225,13,160,152,05/03/2018 21:00:00,07/03/2018 16:43:00
2226,5,279,37.66,05/03/2018 21:35:00,08/03/2018 06:04:49
2227,7,174,319.9,05/03/2018 22:10:00,07/03/2018 23:00:45
2228,10,2,296.82,05/03/2018 22:45:00,07/03/2018 07:19:08
2233,14,355,246.37,06/03/2018 01:27:00,07/03/2018 11:18:40
2235,14,320,35.45,06/03/2018 02:25:00,07/03/2018 05:19:27
2236,2,214,313.22,06/03/2018 02:54:00,08/03/2018 15:22:08
2237,3,49,160.01,06/03/2018 03:23:00,08/03/2018 17:03:43
2238,2,218,221.1,06/03/2018 03:52:00,07/03/2018 11:17:11
2240,1,273,400.4,06/03/2018 04:50:00,07/03/2018 19:17:31
2241,11,248,52.46,06/03/2018 05:19:00,07/03/2018 15:52:31
2242,6,43,248.47,06/03/2018 05:48:00,08/03/2018 12:12:03
2243,6,213,192.94,06/03/2018 06:17:00,08/03/2018 11:34:54
2244,10,335,47.54,06/03/2018 06:46:00,07/03/2018 22:47:00
2245,6,189,365.07,06/03/2018 07:15:00,07/03/2018 16:53:18
2248,8,184,132.79,06/03/2018 08:42:00,07/03/2018 23:12:25
2249,9,226,297.35,06/03/2018 09:11:00,08/03/2018 12:01:19
2250,8,18,26.74,06/03/2018 09:40:00,09/03/2018 03:29:27
2251,14,270,30.65,06/03/2018 10:09:00,09/03/2018 04:24:15
2254,10,377,387.75,06/03/2018 11:36:00,08/03/2018 22:40:17
2256,10,32,82.69,06/03/2018 12:34:00,08/03/2018 20:06:40
2258,11,71,419.06,06/03/2018 13:32:00,08/03/2018 11:50:12
2259,14,43,325.69,06/03/2018 14:01:00,08/03/2018 03:04:30
2260,5,128,342.5,06/03/2018 14:30:00,09/03/2018 08:59:32
2261,5,206,265.63,06/03/2018 14:59:00,08/03/2018 19:28:46
2263,5,250,233.85,06/03/2018 15:57:00,09/03/2018 08:32:57
2264,4,393,255.19,06/03/2018 16:26:00,09/03/2018 10:10:57
2265,12,163,342.28,06/03/2018 16:55:00,07/03/2018 17:42:41
2267,3,132,158,06/03/2018 17:53:00,09/03/2018 05:58:55
2268,11,90,278.55,06/03/2018 18:22:00,08/03/2018 10:46:06
2270,7,154,362.01,06/03/2018 19:20:00,07/03/2018 23:18:05
2272,3,194,396.57,06/03/2018 20:18:00,08/03/2018 18:41:22
2273,12,89,49.16,06/03/2018 20:47:00,08/03/2018 15:50:35
2274,9,73,111.16,06/03/2018 21:16:00,08/03/2018 08:52:09
2275,14,118,367.37,06/03/2018 21:45:00,08/03/2018 02:09:05
2276,9,290,179.78,06/03/2018 22:14:00,07/03/2018 22:17:27
2278,8,280,86.7,06/03/2018 23:12:00,09/03/2018 04:56:02
2279,14,245,108.82,06/03/2018 23:41:00,08/03/2018 08:43:51
2280,9,231,329.2,07/03/2018 00:33:00,08/03/2018 20:24:11
2293,12,345,258.17,07/03/2018 07:42:00,
2298,10,335,64.16,07/03/2018 10:27:00,
2303,12,10,47.42,07/03/2018 13:12:00,
2304,14,238,55.32,07/03/2018 13:45:00,
2305,13,307,115.64,07/03/2018 14:18:00,
2314,14,60,436.35,07/03/2018 19:15:00,
2315,11,285,351.1,07/03/2018 19:48:00,
2329,10,388,407.29,08/03/2018 03:30:00,
2339,7,228,276.54,08/03/2018 08:30:00,
2353,6,80,406.48,08/03/2018 15:30:00,
2361,11,226,407.88,08/03/2018 19:30:00,
2364,10,288,118.45,08/03/2018 21:00:00,
2371,1,336,87.88,09/03/2018 00:36:00,
2378,6,344,109.23,09/03/2018 04:48:00,
2383,13,33,164.15,09/03/2018 07:48:00,
2393,11,194,358.69,09/03/2018 13:48:00,
2394,1,187,211.79,09/03/2018 14:24:00,
2283,8,279,396.19,07/03/2018 02:12:00,08/03/2018 16:39:49
2284,2,257,76.54,07/03/2018 02:45:00,09/03/2018 16:50:52
2285,1,229,205.06,07/03/2018 03:18:00,08/03/2018 17:03:22
2286,14,71,194.88,07/03/2018 03:51:00,09/03/2018 06:26:01
2287,14,352,206.36,07/03/2018 04:24:00,08/03/2018 10:11:50
2288,1,57,402.46,07/03/2018 04:57:00,08/03/2018 06:12:12
2290,8,123,395.83,07/03/2018 06:03:00,08/03/2018 20:09:13
2291,1,63,362.77,07/03/2018 06:36:00,09/03/2018 17:27:30
2292,1,232,33.63,07/03/2018 07:09:00,09/03/2018 19:27:14
2294,2,26,438.15,07/03/2018 08:15:00,08/03/2018 23:37:55
2295,5,274,363.82,07/03/2018 08:48:00,08/03/2018 21:15:55
2297,9,137,260.87,07/03/2018 09:54:00,10/03/2018 02:06:25
2299,13,307,336.22,07/03/2018 11:00:00,09/03/2018 13:48:57
2300,1,342,61.39,07/03/2018 11:33:00,09/03/2018 03:52:41
2301,8,149,351.44,07/03/2018 12:06:00,08/03/2018 17:30:11
2302,9,362,296.29,07/03/2018 12:39:00,09/03/2018 18:05:51
2307,10,315,244.64,07/03/2018 15:24:00,09/03/2018 22:30:47
2308,1,202,106.03,07/03/2018 15:57:00,09/03/2018 01:48:16
2309,10,195,180.87,07/03/2018 16:30:00,09/03/2018 12:30:03
2310,5,377,128.04,07/03/2018 17:03:00,09/03/2018 04:21:27
2311,10,43,227.04,07/03/2018 17:36:00,09/03/2018 04:16:53
2312,10,97,279.71,07/03/2018 18:09:00,10/03/2018 09:24:28
2316,10,310,244.02,07/03/2018 20:21:00,10/03/2018 01:24:25
2317,6,176,433.76,07/03/2018 20:54:00,10/03/2018 06:34:00
2318,13,213,25.39,07/03/2018 21:27:00,10/03/2018 09:29:54
2319,12,144,49.77,07/03/2018 22:00:00,10/03/2018 01:11:42
2320,8,253,32.63,07/03/2018 22:33:00,09/03/2018 22:17:14
2322,7,211,260.7,07/03/2018 23:39:00,09/03/2018 19:59:25
2323,8,147,394.73,08/03/2018 00:30:00,09/03/2018 11:33:28
2324,11,173,237.8,08/03/2018 01:00:00,10/03/2018 16:54:03
2325,11,131,78,08/03/2018 01:30:00,09/03/2018 02:18:42
2326,3,365,301.21,08/03/2018 02:00:00,10/03/2018 02:50:41
2328,3,123,268.8,08/03/2018 03:00:00,10/03/2018 00:12:44
2330,3,119,317.61,08/03/2018 04:00:00,09/03/2018 22:51:49
2331,1,25,253.29,08/03/2018 04:30:00,09/03/2018 20:08:47
2332,7,305,332.88,08/03/2018 05:00:00,09/03/2018 23:34:30
2333,13,215,292.07,08/03/2018 05:30:00,09/03/2018 09:23:42
2334,11,239,329.21,08/03/2018 06:00:00,10/03/2018 20:55:25
2336,5,102,80.08,08/03/2018 07:00:00,10/03/2018 16:07:37
2337,4,368,384.29,08/03/2018 07:30:00,10/03/2018 20:13:22
2338,12,270,53.14,08/03/2018 08:00:00,09/03/2018 14:30:02
2340,12,174,352.19,08/03/2018 09:00:00,09/03/2018 11:25:00
2341,10,171,171.38,08/03/2018 09:30:00,09/03/2018 20:39:04
2343,7,140,337.06,08/03/2018 10:30:00,09/03/2018 11:05:51
2344,9,134,33.38,08/03/2018 11:00:00,09/03/2018 15:38:35
2345,10,308,221.3,08/03/2018 11:30:00,11/03/2018 04:10:17
2346,9,47,208.69,08/03/2018 12:00:00,09/03/2018 22:41:06
2347,5,201,143.45,08/03/2018 12:30:00,11/03/2018 00:44:15
2349,12,252,234.53,08/03/2018 13:30:00,09/03/2018 14:25:46
2350,5,317,66.71,08/03/2018 14:00:00,10/03/2018 09:57:55
2351,11,57,428.52,08/03/2018 14:30:00,10/03/2018 06:40:23
2352,3,398,336.1,08/03/2018 15:00:00,10/03/2018 11:19:43
2354,3,36,216.02,08/03/2018 16:00:00,11/03/2018 00:10:40
2355,13,149,350.09,08/03/2018 16:30:00,11/03/2018 07:31:30
2357,13,274,153.49,08/03/2018 17:30:00,10/03/2018 22:33:45
2358,9,307,42.12,08/03/2018 18:00:00,10/03/2018 02:12:35
2359,11,246,65.59,08/03/2018 18:30:00,10/03/2018 04:20:23
2360,12,344,186.46,08/03/2018 19:00:00,10/03/2018 03:01:47
2362,11,365,179.93,08/03/2018 20:00:00,09/03/2018 23:47:02
2365,7,234,63.27,08/03/2018 21:30:00,11/03/2018 07:07:20
2366,7,111,412.58,08/03/2018 22:00:00,10/03/2018 19:59:12
2367,7,344,322.69,08/03/2018 22:30:00,10/03/2018 13:02:29
2368,8,322,36.56,08/03/2018 23:00:00,11/03/2018 13:40:32
2369,5,164,223.16,08/03/2018 23:30:00,10/03/2018 17:47:43
2372,6,278,321.86,09/03/2018 01:12:00,10/03/2018 08:02:48
